,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,484.0,206.94056344757544,0.0,691,2020-02-15 14:53:06,2020-01-14
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,53.0,4.0,11.0,46,2020-02-15 14:53:06,2020-01-14
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,682.0,0.0,24.0,658,2020-02-15 14:53:06,2020-01-14
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,0.0,0.0,0.0,0,2020-02-15 14:53:06,2020-01-14
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,140.0,2.696367927416435,101.0,42,2020-02-15 14:53:06,2020-01-14
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,34.0,22.588917636752765,0.0,57,2020-02-15 14:53:06,2020-01-14
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,3.0,3.0,0.0,6,2020-02-15 14:53:06,2020-01-14
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,42.0,4.746367031741224,8.0,39,2020-02-15 14:53:06,2020-01-14
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,3.0,0.0,3.0,0,2020-02-15 14:53:06,2020-01-14
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,5.0,5.0,0.0,10,2020-02-15 14:53:06,2020-01-14
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,65.0,15.185677462661982,31.0,49,2020-02-15 14:53:06,2020-01-14
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,582.0,0.0,169.0,413,2020-02-15 14:53:06,2020-01-14
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,716.0,201.4666225457706,340.0,577,2020-02-15 14:53:06,2020-01-14
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,222.0,3.3255375505322444,20.0,205,2020-02-15 14:53:06,2020-01-14
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,16.0,0.0,4.0,12,2020-02-15 14:53:06,2020-01-14
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,5.0,2.217025033688163,4.0,3,2020-02-15 14:53:06,2020-01-14
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,192.0,23.0,-35.0,250,2020-02-15 14:53:06,2020-01-14
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,169.0,104.38672712562646,0.0,273,2020-02-15 14:53:06,2020-01-14
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,26.0,3.0,12.0,17,2020-02-15 14:53:06,2020-01-14
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,49.0,46.341480338892936,0.0,95,2020-02-15 14:53:06,2020-01-14
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,130.0,72.55395785207034,103.0,100,2020-02-15 14:53:06,2020-01-14
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,6.0,1.0,0.0,7,2020-02-15 14:53:06,2020-01-14
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,75.0,25.0091823137023,35.0,65,2020-02-15 14:53:06,2020-01-14
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,64.0,32.240694781595515,41.0,55,2020-02-15 14:53:06,2020-01-14
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,23.0,23.0,0.0,46,2020-02-15 14:53:06,2020-01-14
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,269.0,160.0,123.0,306,2020-02-15 14:53:06,2020-01-14
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,181.0,12.0,28.0,165,2020-02-15 14:53:06,2020-01-14
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,122.0,67.11079793893082,91.0,98,2020-02-15 14:53:06,2020-01-14
