,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,165,92.68296067778587,116,142,2020-02-15 15:06:49,2019-12-04
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,161,70.0,189,42,2020-02-15 15:06:49,2019-12-04
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,1456,0.0,-121,1577,2020-02-15 15:06:49,2019-12-04
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,113,55.579679739991306,77,92,2020-02-15 15:06:49,2019-12-04
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,74,8.0,-13,95,2020-02-15 15:06:49,2019-12-04
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,312,51.278939146593125,100,263,2020-02-15 15:06:49,2019-12-04
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,107,9.0,154,0,2020-02-15 15:06:49,2019-12-04
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,50,0.0,-31,81,2020-02-15 15:06:49,2019-12-04
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,13,3.1189741903388684,4,12,2020-02-15 15:06:49,2019-12-04
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,53,53.0,55,51,2020-02-15 15:06:49,2019-12-04
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,56,12.075495849032452,37,31,2020-02-15 15:06:49,2019-12-04
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,752,0.0,311,441,2020-02-15 15:06:49,2019-12-04
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,1378,380.18316427743093,1368,390,2020-02-15 15:06:49,2019-12-04
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,96,30.0,7,119,2020-02-15 15:06:49,2019-12-04
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,29,0.0,2,27,2020-02-15 15:06:49,2019-12-04
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,6,1.781684596105607,0,8,2020-02-15 15:06:49,2019-12-04
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,257,0.0,17,240,2020-02-15 15:06:49,2019-12-04
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,211,70.60914388377755,160,122,2020-02-15 15:06:49,2019-12-04
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,53,21.1781018979511,16,58,2020-02-15 15:06:49,2019-12-04
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,238,76.76732638303878,93,222,2020-02-15 15:06:49,2019-12-04
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,111,74.0,76,109,2020-02-15 15:06:49,2019-12-04
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,5,1.5346660874600702,2,5,2020-02-15 15:06:49,2019-12-04
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,136,61.0,172,25,2020-02-15 15:06:49,2019-12-04
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,83,45.76671279434432,40,89,2020-02-15 15:06:49,2019-12-04
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,178,46.62785433622268,121,104,2020-02-15 15:06:49,2019-12-04
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,813,310.5708395841438,16,1108,2020-02-15 15:06:49,2019-12-04
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,252,80.30852507673143,139,193,2020-02-15 15:06:49,2019-12-04
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,176,59.011158266890504,35,200,2020-02-15 15:06:49,2019-12-04
