,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,826.0,156.0,0.0,982,2020-02-15 15:10:37,2019-12-23
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,162.0,60.0,2.0,220,2020-02-15 15:10:37,2019-12-23
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,776.0,0.0,49.0,727,2020-02-15 15:10:37,2019-12-23
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,1.0,1.0,0.0,2,2020-02-15 15:10:37,2019-12-23
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,113.0,37.16411172085242,-6.0,156,2020-02-15 15:10:37,2019-12-23
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,115.0,115.0,0.0,230,2020-02-15 15:10:37,2019-12-23
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,42.0,35.42040090117558,0.0,77,2020-02-15 15:10:37,2019-12-23
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,19.0,1.0,12.0,8,2020-02-15 15:10:37,2019-12-23
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,16.0,10.159685034488028,13.0,13,2020-02-15 15:10:37,2019-12-23
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,40.0,37.16411172085242,40.0,37,2020-02-15 15:10:37,2019-12-23
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,52.0,52.0,44.0,60,2020-02-15 15:10:37,2019-12-23
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,696.0,0.0,294.0,402,2020-02-15 15:10:37,2019-12-23
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,953.0,182.7821960695297,317.0,819,2020-02-15 15:10:37,2019-12-23
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,71.0,38.77021537211265,46.0,64,2020-02-15 15:10:37,2019-12-23
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,16.0,0.0,1.0,15,2020-02-15 15:10:37,2019-12-23
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,6.0,4.19676065555328,5.0,5,2020-02-15 15:10:37,2019-12-23
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,227.0,100.0,30.0,297,2020-02-15 15:10:37,2019-12-23
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,138.0,57.0,92.0,103,2020-02-15 15:10:37,2019-12-23
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,46.0,22.021952683629124,28.0,40,2020-02-15 15:10:37,2019-12-23
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,103.0,0.0,10.0,93,2020-02-15 15:10:37,2019-12-23
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,92.0,65.0,11.0,146,2020-02-15 15:10:37,2019-12-23
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,3.0,1.693280839081338,7.0,0,2020-02-15 15:10:37,2019-12-23
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,118.0,102.0,84.0,136,2020-02-15 15:10:37,2019-12-23
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,88.0,62.9514098332992,41.0,110,2020-02-15 15:10:37,2019-12-23
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,170.0,110.0,62.0,218,2020-02-15 15:10:37,2019-12-23
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,302.0,147.0,291.0,158,2020-02-15 15:10:37,2019-12-23
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,207.0,167.38049587690915,68.0,306,2020-02-15 15:10:37,2019-12-23
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,145.0,58.681404209510866,46.0,158,2020-02-15 15:10:37,2019-12-23
