,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,448.0,241.83681109376215,0.0,690,2020-02-15 14:52:17,2020-01-10
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,64.0,3.0,19.0,48,2020-02-15 14:52:17,2020-01-10
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,445.0,0.0,333.0,112,2020-02-15 14:52:17,2020-01-10
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,0.0,0.0,0.0,0,2020-02-15 14:52:17,2020-01-10
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,69.0,7.785936038781721,43.0,34,2020-02-15 14:52:17,2020-01-10
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,27.0,19.868366817632495,0.0,47,2020-02-15 14:52:17,2020-01-10
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,13.0,7.935741931287837,0.0,21,2020-02-15 14:52:17,2020-01-10
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,39.0,1.5346660874600702,23.0,18,2020-02-15 14:52:17,2020-01-10
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,5.0,2.0,5.0,2,2020-02-15 14:52:17,2020-01-10
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,10.0,4.0,6.0,8,2020-02-15 14:52:17,2020-01-10
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,69.0,8.775237888513336,60.0,18,2020-02-15 14:52:17,2020-01-10
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,600.0,0.0,313.0,287,2020-02-15 14:52:17,2020-01-10
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,479.0,119.9240292852104,461.0,138,2020-02-15 14:52:17,2020-01-10
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,134.0,18.50474533734523,62.0,91,2020-02-15 14:52:17,2020-01-10
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,18.0,0.0,1.0,17,2020-02-15 14:52:17,2020-01-10
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,6.0,0.846640419540669,3.0,4,2020-02-15 14:52:17,2020-01-10
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,160.0,1.0,153.0,8,2020-02-15 14:52:17,2020-01-10
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,88.0,88.0,0.0,176,2020-02-15 14:52:17,2020-01-10
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,36.0,21.64439881354989,17.0,41,2020-02-15 14:52:17,2020-01-10
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,13.0,13.0,0.0,26,2020-02-15 14:52:17,2020-01-10
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,120.0,74.24482742925598,162.0,32,2020-02-15 14:52:17,2020-01-10
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,2.0,1.0,3.0,0,2020-02-15 14:52:17,2020-01-10
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,132.0,65.05057724570936,187.0,10,2020-02-15 14:52:17,2020-01-10
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,75.0,51.4075792077394,116.0,10,2020-02-15 14:52:17,2020-01-10
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,0.0,0.0,0.0,0,2020-02-15 14:52:17,2020-01-10
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,192.0,133.78143368943242,167.0,159,2020-02-15 14:52:17,2020-01-10
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,130.0,16.0,67.0,79,2020-02-15 14:52:17,2020-01-10
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,166.0,42.6825303842216,91.0,118,2020-02-15 14:52:17,2020-01-10
