,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,188.0,188.0,0.0,376,2020-02-15 15:11:14,2019-12-26
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,163.0,72.0,99.0,136,2020-02-15 15:11:14,2019-12-26
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,1147.0,0.0,191.0,956,2020-02-15 15:11:14,2019-12-26
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,8.0,8.0,0.0,16,2020-02-15 15:11:14,2019-12-26
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,88.0,28.0,32.0,84,2020-02-15 15:11:14,2019-12-26
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,61.0,61.0,0.0,122,2020-02-15 15:11:14,2019-12-26
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,25.0,25.0,0.0,50,2020-02-15 15:11:14,2019-12-26
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,23.0,3.0,34.0,0,2020-02-15 15:11:14,2019-12-26
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,19.0,16.823602467961493,20.0,16,2020-02-15 15:11:14,2019-12-26
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,48.0,48.0,61.0,35,2020-02-15 15:11:14,2019-12-26
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,54.0,54.0,66.0,42,2020-02-15 15:11:14,2019-12-26
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,694.0,0.0,78.0,616,2020-02-15 15:11:14,2019-12-26
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,1025.0,664.6287529139859,770.0,920,2020-02-15 15:11:14,2019-12-26
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,91.0,36.0,104.0,23,2020-02-15 15:11:14,2019-12-26
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,19.0,0.0,13.0,6,2020-02-15 15:11:14,2019-12-26
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,10.0,6.518895611988276,3.0,14,2020-02-15 15:11:14,2019-12-26
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,418.0,161.21617784825443,71.0,508,2020-02-15 15:11:14,2019-12-26
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,219.0,166.50212250899386,192.0,194,2020-02-15 15:11:14,2019-12-26
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,61.0,26.540715890872274,36.0,52,2020-02-15 15:11:14,2019-12-26
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,161.0,156.1219625805415,0.0,317,2020-02-15 15:11:14,2019-12-26
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,125.0,66.10304682841783,107.0,84,2020-02-15 15:11:14,2019-12-26
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,7.0,2.539921258622007,0.0,10,2020-02-15 15:11:14,2019-12-26
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,67.0,11.0,151.0,0,2020-02-15 15:11:14,2019-12-26
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,88.0,57.40054355143337,192.0,0,2020-02-15 15:11:14,2019-12-26
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,235.0,96.71202613946211,81.0,251,2020-02-15 15:11:14,2019-12-26
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,367.0,280.0,284.0,363,2020-02-15 15:11:14,2019-12-26
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,190.0,144.0,172.0,162,2020-02-15 15:11:14,2019-12-26
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,146.0,107.0,151.0,102,2020-02-15 15:11:14,2019-12-26
