,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,336.0,336.0,0.0,672,2020-02-15 15:12:13,2019-12-31
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,167.0,0.0,-101.0,268,2020-02-15 15:12:13,2019-12-31
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,984.0,0.0,-339.0,1323,2020-02-15 15:12:13,2019-12-31
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,0.0,0.0,0.0,0,2020-02-15 15:12:13,2019-12-31
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,142.0,0.0,-85.0,227,2020-02-15 15:12:13,2019-12-31
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,128.0,128.0,0.0,256,2020-02-15 15:12:13,2019-12-31
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,0.0,0.0,0.0,0,2020-02-15 15:12:13,2019-12-31
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,108.0,4.0,-72.0,184,2020-02-15 15:12:13,2019-12-31
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,18.0,1.810193359837562,39.0,0,2020-02-15 15:12:13,2019-12-31
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,30.0,0.0,17.0,13,2020-02-15 15:12:13,2019-12-31
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,129.0,52.83392849296747,45.0,137,2020-02-15 15:12:13,2019-12-31
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,1064.0,0.0,-205.0,1269,2020-02-15 15:12:13,2019-12-31
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,881.0,376.0,232.0,1025,2020-02-15 15:12:13,2019-12-31
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,135.0,0.0,-69.0,204,2020-02-15 15:12:13,2019-12-31
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,57.0,0.0,-7.0,64,2020-02-15 15:12:13,2019-12-31
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,11.0,3.0,-6.0,20,2020-02-15 15:12:13,2019-12-31
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,397.0,0.0,-237.0,634,2020-02-15 15:12:13,2019-12-31
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,329.0,69.0,-124.0,522,2020-02-15 15:12:13,2019-12-31
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,136.0,15.0,-90.0,241,2020-02-15 15:12:13,2019-12-31
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,38.0,38.0,0.0,76,2020-02-15 15:12:13,2019-12-31
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,226.0,96.2471485291902,35.0,287,2020-02-15 15:12:13,2019-12-31
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,18.0,0.0,-14.0,32,2020-02-15 15:12:13,2019-12-31
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,224.0,114.0,-10.0,348,2020-02-15 15:12:13,2019-12-31
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,174.0,98.0,46.0,226,2020-02-15 15:12:13,2019-12-31
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,228.0,7.0,-98.0,333,2020-02-15 15:12:13,2019-12-31
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,876.0,344.0558094263197,41.0,1179,2020-02-15 15:12:13,2019-12-31
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,342.0,1.0,-201.0,544,2020-02-15 15:12:13,2019-12-31
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,347.0,114.0,-33.0,494,2020-02-15 15:12:13,2019-12-31
