,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,218.0,158.6112530686269,0.0,377,2020-02-15 14:52:42,2020-01-12
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,99.0,0.846640419540669,-29.0,129,2020-02-15 14:52:42,2020-01-12
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,911.0,0.0,-84.0,995,2020-02-15 14:52:42,2020-01-12
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,3.0,3.0,0.0,6,2020-02-15 14:52:42,2020-01-12
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,141.0,7.061784477028452,2.0,146,2020-02-15 14:52:42,2020-01-12
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,15.0,10.13950689136311,0.0,25,2020-02-15 14:52:42,2020-01-12
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,34.0,13.546246712650705,0.0,48,2020-02-15 14:52:42,2020-01-12
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,45.0,6.270693741524935,18.0,33,2020-02-15 14:52:42,2020-01-12
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,10.0,0.0,-4.0,14,2020-02-15 14:52:42,2020-01-12
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,12.0,0.0,0.0,12,2020-02-15 14:52:42,2020-01-12
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,63.0,10.58905094897555,36.0,38,2020-02-15 14:52:42,2020-01-12
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,584.0,0.0,87.0,497,2020-02-15 14:52:42,2020-01-12
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,897.0,174.65669182713842,-13.0,1085,2020-02-15 14:52:42,2020-01-12
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,276.0,19.0,-57.0,352,2020-02-15 14:52:42,2020-01-12
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,14.0,0.0,14.0,0,2020-02-15 14:52:42,2020-01-12
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,7.0,1.810193359837562,1.0,8,2020-02-15 14:52:42,2020-01-12
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,226.0,14.0,15.0,225,2020-02-15 14:52:42,2020-01-12
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,167.0,119.72576665029128,0.0,287,2020-02-15 14:52:42,2020-01-12
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,45.0,4.0,0.0,49,2020-02-15 14:52:42,2020-01-12
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,20.0,16.491646370208162,0.0,36,2020-02-15 14:52:42,2020-01-12
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,148.0,40.53656127497744,87.0,102,2020-02-15 14:52:42,2020-01-12
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,6.0,2.478709341572747,2.0,6,2020-02-15 14:52:42,2020-01-12
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,80.0,43.32662922499279,63.0,60,2020-02-15 14:52:42,2020-01-12
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,85.0,31.42523826480875,40.0,76,2020-02-15 14:52:42,2020-01-12
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,11.0,11.0,0.0,22,2020-02-15 14:52:42,2020-01-12
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,353.0,66.57768995692176,64.0,356,2020-02-15 14:52:42,2020-01-12
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,228.0,8.0,-9.0,245,2020-02-15 14:52:42,2020-01-12
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,133.0,39.86408910285045,37.0,136,2020-02-15 14:52:42,2020-01-12
