,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,44,15.5161206491829,156,0,2020-02-15 15:06:14,2019-12-01
1,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,9,0.9682458365518543,7,3,2020-02-15 15:06:14,2019-12-01
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,1008,0.0,0,1008,2020-02-15 15:06:14,2019-12-01
3,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,67,0.0,93,0,2020-02-15 15:06:14,2019-12-01
4,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,173,2.0,21,154,2020-02-15 15:06:14,2019-12-01
5,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,255,34.65183977799736,858,0,2020-02-15 15:06:14,2019-12-01
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,500,0.0,573,0,2020-02-15 15:06:14,2019-12-01
7,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,104,36.897662527591095,50,91,2020-02-15 15:06:14,2019-12-01
8,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,76,0.0,218,0,2020-02-15 15:06:14,2019-12-01
9,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,105,24.544602257930357,266,0,2020-02-15 15:06:14,2019-12-01
10,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,226,77.50443535695231,279,25,2020-02-15 15:06:14,2019-12-01
11,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,1000,253.5981072484572,4863,0,2020-02-15 15:06:14,2019-12-01
12,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,190,90.82262933872813,113,168,2020-02-15 15:06:14,2019-12-01
13,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,514,0.0,0,514,2020-02-15 15:06:14,2019-12-01
14,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,680,20.0,916,0,2020-02-15 15:06:14,2019-12-01
15,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,100,21.0,383,0,2020-02-15 15:06:14,2019-12-01
16,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,615,16.399314010043224,138,493,2020-02-15 15:06:14,2019-12-01
17,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,55,14.958275301651591,120,0,2020-02-15 15:06:14,2019-12-01
18,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,6,1.1989578808281798,7,0,2020-02-15 15:06:14,2019-12-01
19,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,9,6.740734381356382,9,7,2020-02-15 15:06:14,2019-12-01
20,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,81,27.271780286589287,138,0,2020-02-15 15:06:14,2019-12-01
21,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,10,0.0,9,1,2020-02-15 15:06:14,2019-12-01
22,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,160,66.81270463018242,38,189,2020-02-15 15:06:14,2019-12-01
23,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,97,17.60681686165901,423,0,2020-02-15 15:06:14,2019-12-01
24,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,164,46.02988159880492,59,151,2020-02-15 15:06:14,2019-12-01
25,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,140,95.0,313,0,2020-02-15 15:06:14,2019-12-01
26,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,576,0.0,-70,646,2020-02-15 15:06:14,2019-12-01
27,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,33,0.0,7,26,2020-02-15 15:06:14,2019-12-01
