,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,547.0,414.6270266154873,0.0,962,2020-02-15 15:03:57,2020-01-06
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,91.0,1.5346660874600702,-2.0,95,2020-02-15 15:03:57,2020-01-06
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,716.0,0.0,-39.0,755,2020-02-15 15:03:57,2020-01-06
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,0.0,0.0,0.0,0,2020-02-15 15:03:57,2020-01-06
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,98.0,3.386561678162676,-8.0,109,2020-02-15 15:03:57,2020-01-06
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,34.0,34.0,0.0,68,2020-02-15 15:03:57,2020-01-06
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,5.0,1.5346660874600702,0.0,7,2020-02-15 15:03:57,2020-01-06
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,39.0,4.778619047381786,-1.0,45,2020-02-15 15:03:57,2020-01-06
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,15.0,8.0,3.0,20,2020-02-15 15:03:57,2020-01-06
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,16.0,1.693280839081338,0.0,18,2020-02-15 15:03:57,2020-01-06
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,65.0,14.730431086699397,41.0,39,2020-02-15 15:03:57,2020-01-06
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,770.0,0.0,139.0,631,2020-02-15 15:03:57,2020-01-06
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,925.0,216.65087121911142,331.0,811,2020-02-15 15:03:57,2020-01-06
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,109.0,4.233202097703345,11.0,102,2020-02-15 15:03:57,2020-01-06
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,29.0,0.0,-4.0,33,2020-02-15 15:03:57,2020-01-06
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,8.0,2.539921258622007,7.0,4,2020-02-15 15:03:57,2020-01-06
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,605.0,434.0,114.0,925,2020-02-15 15:03:57,2020-01-06
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,329.0,12.0,0.0,341,2020-02-15 15:03:57,2020-01-06
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,35.0,12.0,19.0,28,2020-02-15 15:03:57,2020-01-06
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,27.0,27.0,0.0,54,2020-02-15 15:03:57,2020-01-06
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,148.0,101.0,140.0,109,2020-02-15 15:03:57,2020-01-06
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,6.0,0.846640419540669,-1.0,8,2020-02-15 15:03:57,2020-01-06
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,128.0,104.56070389969648,172.0,61,2020-02-15 15:03:57,2020-01-06
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,144.0,61.0,37.0,168,2020-02-15 15:03:57,2020-01-06
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,58.0,54.92080115948783,0.0,113,2020-02-15 15:03:57,2020-01-06
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,440.0,203.34180878510944,654.0,0,2020-02-15 15:03:57,2020-01-06
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,202.0,3.0,12.0,193,2020-02-15 15:03:57,2020-01-06
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,122.0,72.87012007675025,125.0,70,2020-02-15 15:03:57,2020-01-06
