,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,216,125.96421079020818,313,29,2020-02-15 15:07:24,2019-12-07
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,105,32.0,181,0,2020-02-15 15:07:24,2019-12-07
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,1561,0.0,-445,2006,2020-02-15 15:07:24,2019-12-07
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,116,55.719526200426365,119,53,2020-02-15 15:07:24,2019-12-07
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,83,7.0,6,84,2020-02-15 15:07:24,2019-12-07
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,436,100.88428222473509,-28,565,2020-02-15 15:07:24,2019-12-07
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,117,7.0,0,124,2020-02-15 15:07:24,2019-12-07
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,36,1.0,2,35,2020-02-15 15:07:24,2019-12-07
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,16,6.0,-3,25,2020-02-15 15:07:24,2019-12-07
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,59,19.49375284546308,50,28,2020-02-15 15:07:24,2019-12-07
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,52,11.69204858012487,22,42,2020-02-15 15:07:24,2019-12-07
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,806,0.0,408,398,2020-02-15 15:07:24,2019-12-07
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,1634,352.1952912802782,76,1910,2020-02-15 15:07:24,2019-12-07
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,119,17.0,-25,161,2020-02-15 15:07:24,2019-12-07
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,19,0.0,-2,21,2020-02-15 15:07:24,2019-12-07
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,7,1.28,-2,10,2020-02-15 15:07:24,2019-12-07
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,243,44.0,-87,374,2020-02-15 15:07:24,2019-12-07
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,207,126.71636358418749,18,316,2020-02-15 15:07:24,2019-12-07
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,81,21.982392954362364,-4,107,2020-02-15 15:07:24,2019-12-07
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,173,52.0,41,184,2020-02-15 15:07:24,2019-12-07
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,144,60.42833772329006,2,202,2020-02-15 15:07:24,2019-12-07
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,3,1.28,1,3,2020-02-15 15:07:24,2019-12-07
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,138,31.0,124,45,2020-02-15 15:07:24,2019-12-07
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,108,32.66979032684477,34,107,2020-02-15 15:07:24,2019-12-07
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,254,130.0,-8,392,2020-02-15 15:07:24,2019-12-07
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,580,280.8484516603216,209,652,2020-02-15 15:07:24,2019-12-07
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,302,90.24680825381029,39,353,2020-02-15 15:07:24,2019-12-07
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,149,51.6896585401761,42,159,2020-02-15 15:07:24,2019-12-07
