,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,285.0,173.18564374681867,0.0,458,2020-02-15 14:52:54,2020-01-13
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,63.0,1.2393546707863734,38.0,26,2020-02-15 14:52:54,2020-01-13
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,706.0,0.0,205.0,501,2020-02-15 14:52:54,2020-01-13
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,1.0,1.0,0.0,2,2020-02-15 14:52:54,2020-01-13
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,238.0,3.1189741903388684,-87.0,328,2020-02-15 14:52:54,2020-01-13
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,86.0,48.95895423719752,0.0,135,2020-02-15 14:52:54,2020-01-13
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,26.0,7.653286875584895,0.0,34,2020-02-15 14:52:54,2020-01-13
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,44.0,5.830677490652351,7.0,43,2020-02-15 14:52:54,2020-01-13
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,6.0,0.0,4.0,2,2020-02-15 14:52:54,2020-01-13
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,7.0,2.193809472128334,0.0,9,2020-02-15 14:52:54,2020-01-13
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,57.0,9.045308176065644,53.0,13,2020-02-15 14:52:54,2020-01-13
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,575.0,0.0,153.0,422,2020-02-15 14:52:54,2020-01-13
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,843.0,183.11494969007853,362.0,664,2020-02-15 14:52:54,2020-01-13
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,234.0,7.935741931287837,69.0,173,2020-02-15 14:52:54,2020-01-13
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,20.0,0.0,-6.0,26,2020-02-15 14:52:54,2020-01-13
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,6.0,0.846640419540669,7.0,0,2020-02-15 14:52:54,2020-01-13
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,157.0,0.0,83.0,74,2020-02-15 14:52:54,2020-01-13
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,149.0,67.85207439717668,0.0,217,2020-02-15 14:52:54,2020-01-13
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,25.0,13.0,28.0,10,2020-02-15 14:52:54,2020-01-13
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,66.0,63.57619680352074,0.0,130,2020-02-15 14:52:54,2020-01-13
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,157.0,76.42508488709711,78.0,155,2020-02-15 14:52:54,2020-01-13
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,2.0,1.0,6.0,0,2020-02-15 14:52:54,2020-01-13
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,61.0,49.08324357660158,76.0,34,2020-02-15 14:52:54,2020-01-13
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,68.0,31.897435633605404,48.0,52,2020-02-15 14:52:54,2020-01-13
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,16.0,15.699579612206183,0.0,32,2020-02-15 14:52:54,2020-01-13
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,255.0,118.33555002618614,165.0,208,2020-02-15 14:52:54,2020-01-13
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,188.0,21.0,48.0,161,2020-02-15 14:52:54,2020-01-13
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,111.0,88.73410167460986,63.0,137,2020-02-15 14:52:54,2020-01-13
