,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,416.0,331.5482613436542,0.0,748,2020-02-15 15:03:09,2020-01-02
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,94.0,1.0,-8.0,103,2020-02-15 15:03:09,2020-01-02
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,610.0,0.0,-60.0,670,2020-02-15 15:03:09,2020-01-02
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,10.0,8.095430810031052,0.0,18,2020-02-15 15:03:09,2020-01-02
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,97.0,0.0,-7.0,104,2020-02-15 15:03:09,2020-01-02
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,152.0,104.2271979859384,0.0,256,2020-02-15 15:03:09,2020-01-02
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,0.0,0.0,0.0,0,2020-02-15 15:03:09,2020-01-02
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,36.0,4.692121055556858,28.0,13,2020-02-15 15:03:09,2020-01-02
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,4.0,1.0,18.0,0,2020-02-15 15:03:09,2020-01-02
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,14.0,1.0,1.0,14,2020-02-15 15:03:09,2020-01-02
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,86.0,41.99565691830526,139.0,0,2020-02-15 15:03:09,2020-01-02
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,791.0,0.0,217.0,574,2020-02-15 15:03:09,2020-01-02
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,772.0,217.78063091101558,418.0,572,2020-02-15 15:03:09,2020-01-02
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,78.0,0.0,-9.0,87,2020-02-15 15:03:09,2020-01-02
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,18.0,0.0,18.0,0,2020-02-15 15:03:09,2020-01-02
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,10.0,2.0,0.0,12,2020-02-15 15:03:09,2020-01-02
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,201.0,2.0,100.0,103,2020-02-15 15:03:09,2020-01-02
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,425.0,305.9974797281834,112.0,619,2020-02-15 15:03:09,2020-01-02
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,45.0,7.290102879932491,81.0,0,2020-02-15 15:03:09,2020-01-02
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,47.0,47.0,0.0,94,2020-02-15 15:03:09,2020-01-02
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,140.0,128.076377212974,201.0,67,2020-02-15 15:03:09,2020-01-02
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,4.0,0.0,7.0,0,2020-02-15 15:03:09,2020-01-02
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,66.0,30.0,213.0,0,2020-02-15 15:03:09,2020-01-02
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,86.0,54.0,315.0,0,2020-02-15 15:03:09,2020-01-02
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,140.0,0.0,0.0,140,2020-02-15 15:03:09,2020-01-02
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,370.0,195.98190936920685,700.0,0,2020-02-15 15:03:09,2020-01-02
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,229.0,0.0,-41.0,270,2020-02-15 15:03:09,2020-01-02
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,141.0,91.50881050478145,208.0,25,2020-02-15 15:03:09,2020-01-02
