,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,400.0,139.9827189334455,320.0,220,2020-02-15 15:09:26,2019-12-17
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,192.0,68.49794157491158,73.0,187,2020-02-15 15:09:26,2019-12-17
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,1091.0,0.0,393.0,698,2020-02-15 15:09:26,2019-12-17
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,1.0,1.0,0.0,2,2020-02-15 15:09:26,2019-12-17
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,74.0,16.0,27.0,63,2020-02-15 15:09:26,2019-12-17
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,231.0,107.1288121842112,0.0,338,2020-02-15 15:09:26,2019-12-17
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,23.0,23.0,0.0,46,2020-02-15 15:09:26,2019-12-17
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,15.0,1.1085125168440815,3.0,13,2020-02-15 15:09:26,2019-12-17
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,12.0,4.0,7.0,9,2020-02-15 15:09:26,2019-12-17
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,24.0,4.0,98.0,0,2020-02-15 15:09:26,2019-12-17
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,54.0,19.133217188962238,66.0,7,2020-02-15 15:09:26,2019-12-17
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,953.0,0.0,631.0,322,2020-02-15 15:09:26,2019-12-17
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,777.0,351.05721015241943,977.0,151,2020-02-15 15:09:26,2019-12-17
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,68.0,19.0,66.0,21,2020-02-15 15:09:26,2019-12-17
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,28.0,0.0,1.0,27,2020-02-15 15:09:26,2019-12-17
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,6.0,1.781684596105607,3.0,5,2020-02-15 15:09:26,2019-12-17
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,162.0,42.0,425.0,0,2020-02-15 15:09:26,2019-12-17
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,192.0,57.0,195.0,54,2020-02-15 15:09:26,2019-12-17
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,61.0,25.910121574396367,6.0,81,2020-02-15 15:09:26,2019-12-17
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,197.0,180.59684161136374,196.0,182,2020-02-15 15:09:26,2019-12-17
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,159.0,51.693620496150196,58.0,153,2020-02-15 15:09:26,2019-12-17
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,4.0,1.0,3.0,2,2020-02-15 15:09:26,2019-12-17
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,109.0,85.25222812337518,42.0,152,2020-02-15 15:09:26,2019-12-17
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,99.0,38.4373152028078,63.0,74,2020-02-15 15:09:26,2019-12-17
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,152.0,30.0,133.0,49,2020-02-15 15:09:26,2019-12-17
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,296.0,106.0,78.0,324,2020-02-15 15:09:26,2019-12-17
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,306.0,63.0,40.0,329,2020-02-15 15:09:26,2019-12-17
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,128.0,32.80897438201932,46.0,115,2020-02-15 15:09:26,2019-12-17
