,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,373.0,365.3148647399939,0.0,738,2020-02-15 15:11:38,2019-12-28
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,109.0,1.0,129.0,0,2020-02-15 15:11:38,2019-12-28
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,761.0,0.0,496.0,265,2020-02-15 15:11:38,2019-12-28
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,1.0,1.0,0.0,2,2020-02-15 15:11:38,2019-12-28
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,65.0,0.0,53.0,12,2020-02-15 15:11:38,2019-12-28
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,221.0,192.4091640229228,0.0,413,2020-02-15 15:11:38,2019-12-28
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,0.0,0.0,0.0,0,2020-02-15 15:11:38,2019-12-28
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,20.0,5.189527916872594,11.0,14,2020-02-15 15:11:38,2019-12-28
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,7.0,1.0,22.0,0,2020-02-15 15:11:38,2019-12-28
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,16.0,1.0,74.0,0,2020-02-15 15:11:38,2019-12-28
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,99.0,65.67332487395473,57.0,108,2020-02-15 15:11:38,2019-12-28
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,684.0,0.0,136.0,548,2020-02-15 15:11:38,2019-12-28
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,792.0,716.8199282944079,794.0,715,2020-02-15 15:11:38,2019-12-28
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,63.0,0.0,63.0,0,2020-02-15 15:11:38,2019-12-28
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,22.0,0.0,1.0,21,2020-02-15 15:11:38,2019-12-28
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,4.0,2.217025033688163,10.0,0,2020-02-15 15:11:38,2019-12-28
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,227.0,1.0,375.0,0,2020-02-15 15:11:38,2019-12-28
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,183.0,71.0,233.0,21,2020-02-15 15:11:38,2019-12-28
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,44.0,8.0,42.0,10,2020-02-15 15:11:38,2019-12-28
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,44.0,44.0,0.0,88,2020-02-15 15:11:38,2019-12-28
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,118.0,27.0,70.0,75,2020-02-15 15:11:38,2019-12-28
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,1.0,1.0,7.0,0,2020-02-15 15:11:38,2019-12-28
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,162.0,85.1939528370412,31.0,216,2020-02-15 15:11:38,2019-12-28
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,102.0,53.0,80.0,75,2020-02-15 15:11:38,2019-12-28
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,165.0,1.0,86.0,80,2020-02-15 15:11:38,2019-12-28
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,273.0,264.0,619.0,0,2020-02-15 15:11:38,2019-12-28
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,209.0,22.0,267.0,0,2020-02-15 15:11:38,2019-12-28
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,111.0,68.0,182.0,0,2020-02-15 15:11:38,2019-12-28
