,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,392.0,135.52897254830793,0.0,528,2020-02-15 15:04:10,2020-01-07
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,88.0,2.193809472128334,5.0,85,2020-02-15 15:04:10,2020-01-07
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,917.0,0.0,-201.0,1118,2020-02-15 15:04:10,2020-01-07
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,3.0,3.0,0.0,6,2020-02-15 15:04:10,2020-01-07
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,152.0,5.0,-51.0,208,2020-02-15 15:04:10,2020-01-07
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,71.0,62.15253494428043,0.0,133,2020-02-15 15:04:10,2020-01-07
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,8.0,8.0,0.0,16,2020-02-15 15:04:10,2020-01-07
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,53.0,3.71806401235912,-9.0,66,2020-02-15 15:04:10,2020-01-07
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,14.0,1.0,9.0,6,2020-02-15 15:04:10,2020-01-07
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,17.0,9.0,1.0,25,2020-02-15 15:04:10,2020-01-07
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,63.0,6.5267449773987645,21.0,49,2020-02-15 15:04:10,2020-01-07
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,617.0,0.0,336.0,281,2020-02-15 15:04:10,2020-01-07
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,982.0,276.0320445165742,160.0,1098,2020-02-15 15:04:10,2020-01-07
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,269.0,9.0,-156.0,434,2020-02-15 15:04:10,2020-01-07
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,31.0,0.0,-2.0,33,2020-02-15 15:04:10,2020-01-07
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,6.0,0.846640419540669,5.0,2,2020-02-15 15:04:10,2020-01-07
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,288.0,2.0,751.0,0,2020-02-15 15:04:10,2020-01-07
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,66.0,66.0,0.0,132,2020-02-15 15:04:10,2020-01-07
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,70.0,24.646232977881223,-4.0,99,2020-02-15 15:04:10,2020-01-07
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,49.0,43.80027397174588,0.0,93,2020-02-15 15:04:10,2020-01-07
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,133.0,89.1365155253446,127.0,95,2020-02-15 15:04:10,2020-01-07
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,6.0,1.5346660874600702,1.0,7,2020-02-15 15:04:10,2020-01-07
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,87.0,64.0,146.0,5,2020-02-15 15:04:10,2020-01-07
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,126.0,72.0,111.0,87,2020-02-15 15:04:10,2020-01-07
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,10.0,10.0,0.0,20,2020-02-15 15:04:10,2020-01-07
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,307.0,143.0,347.0,103,2020-02-15 15:04:10,2020-01-07
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,219.0,5.926482936784684,-14.0,239,2020-02-15 15:04:10,2020-01-07
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,136.0,106.48213371265624,59.0,183,2020-02-15 15:04:10,2020-01-07
