,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,196,104.03297938634653,403,0,2020-02-15 15:07:12,2019-12-06
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,143,143.0,58,228,2020-02-15 15:07:12,2019-12-06
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,1046,0.0,990,56,2020-02-15 15:07:12,2019-12-06
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,62,47.407543703507784,235,0,2020-02-15 15:07:12,2019-12-06
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,62,15.36,83,0,2020-02-15 15:07:12,2019-12-06
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,230,85.37165806050623,178,137,2020-02-15 15:07:12,2019-12-06
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,66,0.0,117,0,2020-02-15 15:07:12,2019-12-06
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,15,2.0,38,0,2020-02-15 15:07:12,2019-12-06
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,7,4.135311354662427,13,0,2020-02-15 15:07:12,2019-12-06
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,59,23.87809037590737,60,23,2020-02-15 15:07:12,2019-12-06
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,43,11.286522936670975,36,18,2020-02-15 15:07:12,2019-12-06
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,746,0.0,360,386,2020-02-15 15:07:12,2019-12-06
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,1062,217.8424531628305,1408,0,2020-02-15 15:07:12,2019-12-06
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,76,16.279164597730436,94,0,2020-02-15 15:07:12,2019-12-06
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,17,0.0,4,13,2020-02-15 15:07:12,2019-12-06
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,5,0.0,2,3,2020-02-15 15:07:12,2019-12-06
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,82,1.0,113,0,2020-02-15 15:07:12,2019-12-06
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,120,80.39518393535772,203,0,2020-02-15 15:07:12,2019-12-06
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,29,25.0,40,14,2020-02-15 15:07:12,2019-12-06
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,129,85.0,187,27,2020-02-15 15:07:12,2019-12-06
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,65,57.0,77,45,2020-02-15 15:07:12,2019-12-06
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,3,0.846640419540669,4,0,2020-02-15 15:07:12,2019-12-06
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,56,38.0,262,0,2020-02-15 15:07:12,2019-12-06
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,101,19.028567996567688,112,8,2020-02-15 15:07:12,2019-12-06
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,159,86.56754126114477,123,123,2020-02-15 15:07:12,2019-12-06
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,326,39.0,697,0,2020-02-15 15:07:12,2019-12-06
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,264,76.76732638303878,240,101,2020-02-15 15:07:12,2019-12-06
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,130,60.789051645835045,169,22,2020-02-15 15:07:12,2019-12-06
