,Sku_id,Sku_code,Dc_name,Dc_code,Wrh,Munit,Warehouse_name,Sku_name,rate,Forecast_box,SS,Inventory,Suggestion_qty,Update_time,Account_date
0,3010321,07640,杭州配送中心,001,001,箱,杭州配送中心,智利车厘子J,10,342,99.09052023276496,-26,467,2020-02-15 15:07:01,2019-12-05
1,3027943,11620,杭州配送中心,001,001,箱,杭州配送中心,带叶鲜橙（小）,30,93,2.0,138,0,2020-02-15 15:07:01,2019-12-05
2,3003923,16010,杭州配送中心,001,001,斤,杭州配送中心,春蕉,18,1881,0.0,-307,2188,2020-02-15 15:07:01,2019-12-05
3,3014452,08890,杭州配送中心,001,001,箱,杭州配送中心,金香露蜜桔,25,197,92.87665799327623,51,239,2020-02-15 15:07:01,2019-12-05
4,3027965,11650,杭州配送中心,001,001,箱,杭州配送中心,优选香梨,10,108,23.927356728230556,-4,136,2020-02-15 15:07:01,2019-12-05
5,3004746,65550,杭州配送中心,001,001,箱,杭州配送中心,樱桃小番茄,7,315,93.37641672285353,48,360,2020-02-15 15:07:01,2019-12-05
6,3027925,11600,杭州配送中心,001,001,箱,杭州配送中心,满山红富士（大）,26,166,17.208741964478403,-4,187,2020-02-15 15:07:01,2019-12-05
7,3005378,07220,杭州配送中心,001,001,箱,杭州配送中心,台湾释迦,12,52,1.0,-2,55,2020-02-15 15:07:01,2019-12-05
8,3007703,12190,杭州配送中心,001,001,斤,杭州配送中心,龙珠果,5,15,4.19676065555328,3,16,2020-02-15 15:07:01,2019-12-05
9,3010692,65770,杭州配送中心,001,001,箱,杭州配送中心,冰糖橙,25,57,32.45752917275127,62,27,2020-02-15 15:07:01,2019-12-05
10,3010696,12130,杭州配送中心,001,001,斤,杭州配送中心,原种红玉木瓜,5,44,15.195788890347222,29,30,2020-02-15 15:07:01,2019-12-05
11,3005446,16040,杭州配送中心,001,001,斤,杭州配送中心,进口蕉,27,677,0.0,253,424,2020-02-15 15:07:01,2019-12-05
12,3005887,05200,杭州配送中心,001,001,箱,杭州配送中心,沙洲绿宝瓜,18,1644,474.8938003385599,429,1690,2020-02-15 15:07:01,2019-12-05
13,3027971,11710,杭州配送中心,001,001,箱,杭州配送中心,甄选蓝莓,12,118,42.0,9,151,2020-02-15 15:07:01,2019-12-05
14,3000101,06850,杭州配送中心,001,001,箱,杭州配送中心,百香果（盒）,850,21,0.0,8,13,2020-02-15 15:07:01,2019-12-05
15,3011926,01270,杭州配送中心,001,001,箱,杭州配送中心,冰糖木瓜,8,3,1.693280839081338,7,0,2020-02-15 15:07:01,2019-12-05
16,3006437,05020,杭州配送中心,001,001,箱,杭州配送中心,鲜丰玉麒麟,26,194,0.0,63,131,2020-02-15 15:07:01,2019-12-05
17,3000187,07350,杭州配送中心,001,001,箱,杭州配送中心,泰国椰青,9,206,106.37100356770166,76,236,2020-02-15 15:07:01,2019-12-05
18,3000168,07300,杭州配送中心,001,001,箱,杭州配送中心,蜜宝红心火龙果,10,61,8.295348093962062,19,50,2020-02-15 15:07:01,2019-12-05
19,3004365,07950,杭州配送中心,001,001,箱,杭州配送中心,金尧榴莲,14,224,92.39082205500718,103,213,2020-02-15 15:07:01,2019-12-05
20,3010784,12240,杭州配送中心,001,001,箱,杭州配送中心,珍珠牛奶枣,13,112,29.632414683923418,73,69,2020-02-15 15:07:01,2019-12-05
21,3005323,07340,杭州配送中心,001,001,箱,杭州配送中心,火参果,8,5,1.9983993594874876,3,4,2020-02-15 15:07:01,2019-12-05
22,3009681,13160,杭州配送中心,001,001,箱,杭州配送中心,南水梨,20,175,143.16558245611967,102,216,2020-02-15 15:07:01,2019-12-05
23,3005943,07600,杭州配送中心,001,001,箱,杭州配送中心,菲律宾凤梨,29,125,39.71611259929652,65,100,2020-02-15 15:07:01,2019-12-05
24,3013455,07540,杭州配送中心,001,001,箱,杭州配送中心,优选泰国桂圆,21,224,58.26373142873704,60,222,2020-02-15 15:07:01,2019-12-05
25,3000174,07310,杭州配送中心,001,001,箱,杭州配送中心,金火龙果,13,597,426.3106247796318,542,481,2020-02-15 15:07:01,2019-12-05
26,3014458,01310,杭州配送中心,001,001,箱,杭州配送中心,克伦森无籽红提,14,311,106.00842230690918,21,396,2020-02-15 15:07:01,2019-12-05
27,3014526,06390,杭州配送中心,001,001,箱,杭州配送中心,金边香芒,10,151,117.0,84,184,2020-02-15 15:07:01,2019-12-05
